uid,name,region,population,latitude,longitude
U54077,West Virginia,Preston,29334,39.469,-79.6689
U54079,West Virginia,Putnam,51589,38.5105,-81.9061
U54081,West Virginia,Raleigh,79220,37.7625,-81.2647
U54083,West Virginia,Randolph,28262,38.7811,-79.8678
U54085,West Virginia,Ritchie,10343,39.1771,-81.0663
U54087,West Virginia,Roane,15446,38.743,-81.3545
U54089,West Virginia,Summers,12999,37.656,-80.8563
U54091,West Virginia,Taylor,16089,39.3291,-80.0456
U54093,West Virginia,Tucker,7321,39.1112,-79.56
U54095,West Virginia,Tyler,9592,39.466,-80.8795
U54097,West Virginia,Upshur,23404,38.9025,-80.2313
U54099,West Virginia,Wayne,42903,38.1455,-82.4197
U54101,West Virginia,Webster,9719,38.493,-80.4303
U54103,West Virginia,Wetzel,17693,39.5966,-80.6344
U54105,West Virginia,Wirt,5873,39.02,-81.383
U54107,West Virginia,Wood,87986,39.2117,-81.5159
U54109,West Virginia,Wyoming,25708,37.6037,-81.5489
U55001,Wisconsin,Adams,18643,43.9738,-89.7672
U55003,Wisconsin,Ashland,16866,46.5463,-90.6652
U55005,Wisconsin,Barron,44963,45.4372,-91.8529
U55007,Wisconsin,Bayfield,15013,46.6342,-91.1773
U55009,Wisconsin,Brown,226778,44.474,-87.9959
U55011,Wisconsin,Buffalo,13804,44.3898,-91.7587
U55013,Wisconsin,Burnett,15674,45.8653,-92.368
U55015,Wisconsin,Calumet,40631,44.0784,-88.2121
U55017,Wisconsin,Chippewa,55195,45.0691,-91.2835
U55019,Wisconsin,Clark,33557,44.7336,-90.6102
U55021,Wisconsin,Columbia,52468,43.4719,-89.3305
U55023,Wisconsin,Crawford,17243,43.2499,-90.9512
U55025,Wisconsin,Dane,426526,43.0675,-89.4179
U55027,Wisconsin,Dodge,85897,43.4227,-88.7044
U55029,Wisconsin,Door,27961,45.0678,-87.0879
U55031,Wisconsin,Douglas,43287,46.4633,-91.8926
U55033,Wisconsin,Dunn,39858,44.9477,-91.8977
U55035,Wisconsin,Eau Claire,93142,44.7264,-91.2864
U55037,Wisconsin,Florence,5088,45.8496,-88.4003
U55039,Wisconsin,Fond Du Lac,97296,43.7547,-88.4933
U55041,Wisconsin,Forest,10024,45.6669,-88.7732
U55043,Wisconsin,Grant,49597,42.8701,-90.6954
U55045,Wisconsin,Green,33647,42.6777,-89.6056
U55047,Wisconsin,Green Lake,19105,43.7614,-88.9872
U55049,Wisconsin,Iowa,22780,43.001,-90.1337
U55051,Wisconsin,Iron,6861,46.3266,-90.2613
U55053,Wisconsin,Jackson,19100,44.3249,-90.8065
U55055,Wisconsin,Jefferson,74021,43.0138,-88.774
U55057,Wisconsin,Juneau,24316,43.9328,-90.114
U55059,Wisconsin,Kenosha,149577,42.5797,-87.4249
U55061,Wisconsin,Kewaunee,20187,44.5009,-87.1618
U55063,Wisconsin,La Crosse,107120,43.9082,-91.1118
U55065,Wisconsin,Lafayette,16137,42.6556,-90.1303
U55067,Wisconsin,Langlade,20740,45.2592,-89.0682
U55069,Wisconsin,Lincoln,29641,45.3383,-89.7421
U55071,Wisconsin,Manitowoc,82887,44.1051,-87.3138
U55073,Wisconsin,Marathon,125834,44.898,-89.7578
U55075,Wisconsin,Marinette,43384,45.3469,-87.9912
U55077,Wisconsin,Marquette,15832,43.8261,-89.4091
U55078,Wisconsin,Menominee,4562,44.9913,-88.6693
U55079,Wisconsin,Milwaukee,940164,43.0177,-87.4816
U55081,Wisconsin,Monroe,40899,43.9452,-90.62
U55083,Wisconsin,Oconto,35634,44.9966,-88.2065
U55085,Wisconsin,Oneida,36776,45.7138,-89.5367
U55087,Wisconsin,Outagamie,160971,44.4182,-88.465
U55089,Wisconsin,Ozaukee,82317,43.3607,-87.4966
U55091,Wisconsin,Pepin,7213,44.6274,-91.8349
U55093,Wisconsin,Pierce,36804,44.7253,-92.4263
U55095,Wisconsin,Polk,41319,45.468,-92.4532
U55097,Wisconsin,Portage,67182,44.4762,-89.4981
U55099,Wisconsin,Price,15822,45.6791,-90.3596
U55101,Wisconsin,Racine,188831,42.7541,-87.4147
U55103,Wisconsin,Richland,17924,43.3762,-90.4357
U55105,Wisconsin,Rock,152307,42.6699,-89.0751
U55107,Wisconsin,Rusk,15347,45.4727,-91.1367
U55109,Wisconsin,St. Croix,63155,45.029,-92.4473
U55111,Wisconsin,Sauk,55225,43.428,-89.9433
U55113,Wisconsin,Sawyer,16196,45.8649,-91.1471
U55115,Wisconsin,Shawano,40664,44.7896,-88.7558
U55117,Wisconsin,Sheboygan,112646,43.746,-87.7305
U55119,Wisconsin,Taylor,19680,45.2117,-90.5049
U55121,Wisconsin,Trempealeau,27010,44.3031,-91.3589
U55123,Wisconsin,Vernon,28056,43.5999,-90.8152
U55125,Wisconsin,Vilas,21033,46.0498,-89.5013
U55127,Wisconsin,Walworth,93759,42.6681,-88.5417
U55129,Wisconsin,Washburn,16036,45.8925,-91.7964
U55131,Wisconsin,Washington,117493,43.3912,-88.2329
U55133,Wisconsin,Waukesha,360767,43.0193,-88.3067
U55135,Wisconsin,Waupaca,51731,44.478,-88.967
U55137,Wisconsin,Waushara,23154,44.1128,-89.2398
U55139,Wisconsin,Winnebago,156763,44.0857,-88.6681
U55141,Wisconsin,Wood,75555,44.4614,-90.0388
U56001,Wyoming,Albany,32014,41.6655,-105.7219
U56003,Wyoming,Big Horn,11461,44.5257,-107.9933
U56005,Wyoming,Campbell,33698,44.2413,-105.552
U56007,Wyoming,Carbon,15639,41.7036,-106.9332
U56009,Wyoming,Converse,12052,42.9728,-105.5074
U56011,Wyoming,Crook,5887,44.5893,-104.5673
U56013,Wyoming,Fremont,35804,43.0553,-108.6055
U56015,Wyoming,Goshen,12538,42.0896,-104.3535
U56017,Wyoming,Hot Springs,4882,43.7209,-108.4357
U56019,Wyoming,Johnson,7075,44.044,-106.5885
U56021,Wyoming,Laramie,81607,41.2928,-104.6604
U56023,Wyoming,Lincoln,14573,42.2288,-110.6798
U56025,Wyoming,Natrona,66533,42.9736,-106.7649
U56027,Wyoming,Niobrara,2407,43.0622,-104.4684
U56029,Wyoming,Park,25786,44.4924,-109.5936
U56031,Wyoming,Platte,8807,42.1303,-104.9608
U56033,Wyoming,Sheridan,26560,44.7814,-106.8812
U56035,Wyoming,Sublette,5920,42.7679,-109.9162
U56037,Wyoming,Sweetwater,37613,41.6603,-108.8757
U56039,Wyoming,Teton,18251,44.0493,-110.5881
U56041,Wyoming,Uinta,19742,41.2847,-110.5589
U56043,Wyoming,Washakie,8289,43.8788,-107.6691
U56045,Wyoming,Weston,6644,43.8462,-104.57
M01001,Mexico,Aguascalientes,643419,21.8794,-102.30041
M01002,Mexico,Asientos,37763,22.238,-102.08957
M01003,Mexico,Calvillo,51291,21.84662,-102.71875
M01004,Mexico,Cosio,12619,22.36632,-102.29762
M01005,Mexico,Jesus Maria,64097,21.96273,-102.34513
M01006,Mexico,Pabellon de Arteaga,34296,22.14522,-102.27512
M01007,Mexico,Rincon de Romos,41655,22.2305,-102.31958
M01008,Mexico,San Jose de Gracia,7244,22.14744,-102.41485
M01009,Mexico,Tepezala,16508,22.22328,-102.16873
M01010,Mexico,El Llano,15327,21.91773,-101.96346
M01011,Mexico,San Francisco de los Romo,20066,22.07773,-102.27152
M02001,Mexico,Ensenada,370730,30.156231,-114.823624
M02002,Mexico,Mexicali,764602,32.66341,-115.46859
M02003,Mexico,Tecate,77795,32.57229,-116.64112
M02004,Mexico,Tijuana,1210820,32.53479,-117.04446
M02005,Mexico,Playas de Rosarito,63420,32.3423,-117.05696
M03001,Mexico,Comondu,63864,25.03257,-111.67094
M03002,Mexico,Mulege,45989,27.33915,-112.26762
M03003,Mexico,La Paz,196907,24.14261,-110.31145
M03008,Mexico,Los Cabos,105469,23.06183,-109.70866
M03009,Mexico,Loreto,11812,26.0131,-111.34399
M04001,Mexico,Calkini,46899,20.37449,-90.0523
M04002,Mexico,Campeche,216897,19.84284,-90.53176
M04003,Mexico,Carmen,172076,18.644,-91.83096
M04004,Mexico,Champoton,70554,19.35536,-90.72065
M04005,Mexico,Hecelchakan,24889,20.17727,-90.1348
M04006,Mexico,Hopelchen,31214,19.74506,-89.84314
M04007,Mexico,Palizada,8401,18.25625,-92.0918
M04008,Mexico,Tenabo,8400,20.04033,-90.22536
M04009,Mexico,Escarcega,50563,18.60734,-90.73454
M04010,Mexico,Calakmul,23115,18.50596,-89.39506
M04011,Mexico,Candelaria,37681,18.18513,-91.04621
M05001,Mexico,Abasolo,1126,27.18225,-101.42679
M05002,Mexico,Acuña,110487,29.32024,-100.93372
M05003,Mexico,Allende,20943,28.34805,-100.85399
M05004,Mexico,Arteaga,19374,25.44566,-100.84705
M05005,Mexico,Candela,1677,26.84061,-100.66426
M05006,Mexico,Castaños,22530,26.78421,-101.43429
M05007,Mexico,Cuatrocienegas,12154,26.98615,-102.06709
M05008,Mexico,Escobedo,2784,27.23503,-101.4129
M05009,Mexico,Francisco I. Madero,46452,25.77536,-103.27351
M05010,Mexico,Frontera,66579,26.92671,-101.44957
M05011,Mexico,General Cepeda,11316,25.37677,-101.47539
M05012,Mexico,Guerrero,2050,28.30861,-100.37955
M05013,Mexico,Hidalgo,1441,27.7914,-99.87453
M05014,Mexico,Jimenez,9724,29.07081,-100.67344
M05015,Mexico,Juarez,1610,27.60863,-100.72816
M05016,Mexico,Lamadrid,1781,27.04976,-101.7943
M05017,Mexico,Matamoros,92029,25.52815,-103.2285
M05018,Mexico,Monclova,193744,26.90115,-101.41846
M05019,Mexico,Morelos,7263,28.40805,-100.88845
M05020,Mexico,Muzquiz,62773,27.87779,-101.51485
M05021,Mexico,Nadadores,5946,27.02948,-101.59207
M05022,Mexico,Nava,23019,28.4211,-100.76872
M05023,Mexico,Ocampo,12053,27.31419,-102.39764
M05024,Mexico,Parras,43339,25.44065,-102.18292
M05025,Mexico,Piedras Negras,128130,28.70026,-100.52344
M05026,Mexico,Progreso,3608,27.42891,-100.98622
M05027,Mexico,Ramos Arizpe,39853,25.53981,-100.94788
M05028,Mexico,Sabinas,52379,27.84862,-101.1204
M05029,Mexico,Sacramento,2006,27.00421,-101.72457
M05030,Mexico,Saltillo,578046,25.43371,-101.00038
M05031,Mexico,San Buenaventura,20046,27.06003,-101.54873
M05032,Mexico,San Juan de Sabinas,40138,27.92862,-101.30429
M05033,Mexico,San Pedro,88343,25.75925,-102.98377
M05034,Mexico,Sierra Mojada,6023,27.28919,-103.70102
M05035,Mexico,Torreon,529512,25.5448,-103.44212
M05036,Mexico,Viesca,18969,25.33898,-102.80515
M05037,Mexico,Villa Union,6159,28.22111,-100.72428
M05038,Mexico,Zaragoza,12664,28.49194,-100.91706
M06001,Mexico,Armeria,28574,18.93481,-103.96488
M06002,Mexico,Colima,129958,19.24368,-103.73099
M06003,Mexico,Comala,19384,19.3209,-103.76044
M06004,Mexico,Coquimatlan,18756,19.19785,-103.81155
M06005,Mexico,Cuauhtemoc,26771,19.32812,-103.60293
M06006,Mexico,Ixtlahuacan,5478,18.99786,-103.73599
M06007,Mexico,Manzanillo,125143,19.0523,-104.31601
M06008,Mexico,Minatitlan,8466,19.38673,-104.051
M06009,Mexico,Tecoman,99289,18.90897,-103.87488
M06010,Mexico,Villa de Alvarez,80808,19.26729,-103.73794
M07001,Mexico,Acacoyagua,14189,15.34026,-92.67432
M07002,Mexico,Acala,24754,16.55687,-92.80571
M07003,Mexico,Acapetahua,25154,15.28221,-92.69042
M07004,Mexico,Altamirano,21948,16.73632,-92.03846
M07005,Mexico,Amatan,18778,17.37434,-92.81821
M07006,Mexico,Amatenango de la Frontera,26094,15.43499,-92.1168
M07007,Mexico,Amatenango del Valle,6559,16.52799,-92.43486
M07008,Mexico,Angel Albino Corzo,21848,15.87163,-92.72404
M07009,Mexico,Arriaga,37989,16.23467,-93.89879
M07010,Mexico,Bejucal de Ocampo,6673,15.45582,-92.15819
M07011,Mexico,Bella Vista,18205,15.58414,-92.24736
M07012,Mexico,Berriozabal,28719,16.79936,-93.27238
M07013,Mexico,Bochil,22722,16.99546,-92.89127
M07014,Mexico,El Bosque,14993,17.06241,-92.72043
M07015,Mexico,Cacahoatan,39033,14.99001,-92.16541
M07016,Mexico,Catazaja,15709,17.72571,-92.0143
M07017,Mexico,Cintalapa,64013,16.69576,-93.72184
M07018,Mexico,Coapilla,7217,17.1313,-93.15849
M07019,Mexico,Comitan de Dominguez,105210,16.25189,-92.1343
M07020,Mexico,La Concordia,39770,16.11689,-92.68903
M07021,Mexico,Copainala,19298,17.09435,-93.21072
M07022,Mexico,Chalchihuitan,12256,16.96185,-92.61903
M07023,Mexico,Chamula,59005,16.78825,-92.68932
M07024,Mexico,Chanal,7568,16.65826,-92.25763
M07025,Mexico,Chapultenango,6965,17.33962,-93.12933
M07026,Mexico,Chenalho,27331,16.89436,-92.62597
M07027,Mexico,Chiapa de Corzo,60620,16.7077,-93.01405
M07028,Mexico,Chiapilla,5242,16.56965,-92.72015
M07029,Mexico,Chicoasen,4345,16.96602,-93.10488
M07030,Mexico,Chicomuselo,24994,15.74247,-92.28514
M07031,Mexico,Chilon,77686,17.10463,-92.27292
M07032,Mexico,Escuintla,28064,15.32026,-92.65848
M07033,Mexico,Francisco Leon,5236,17.29823,-93.27377
M07034,Mexico,Frontera Comalapa,52168,15.65914,-92.14152
M07035,Mexico,Frontera Hidalgo,10917,14.77779,-92.1768
M07036,Mexico,La Grandeza,5969,15.50914,-92.22513
M07037,Mexico,Huehuetan,31464,15.02001,-92.38097
M07038,Mexico,Huixtan,18630,16.71076,-92.45292
M07039,Mexico,Huitiupan,20041,17.17241,-92.68543
M07040,Mexico,Huixtla,48476,15.13972,-92.46597
M07041,Mexico,La Independencia,32245,16.253,-92.02263
M07042,Mexico,Ixhuatan,8877,17.29351,-93.00932
M07043,Mexico,Ixtacomitan,9143,17.431,-93.09516
M07044,Mexico,Ixtapa,18533,16.80353,-92.90459
M07045,Mexico,Ixtapangajoya,4707,17.49655,-93.00237
M07046,Mexico,Jiquipilas,34937,16.66743,-93.65017
M07047,Mexico,Jitotol,13076,17.06796,-92.86098
M07048,Mexico,Juarez,19956,17.60516,-93.19599
M07049,Mexico,Larrainzar,16538,16.88436,-92.71348
M07050,Mexico,La Libertad,5288,17.69071,-91.71845
M07051,Mexico,Mapastepec,39055,15.44249,-92.89182
M07052,Mexico,Las Margaritas,87034,16.31606,-91.98152
M07053,Mexico,Mazapa de Madero,7180,15.38776,-92.18791
M07054,Mexico,Mazatan,24079,14.86334,-92.45013
M07055,Mexico,Metapa,4794,14.83696,-92.19124
M07056,Mexico,Mitontic,7602,16.86269,-92.63014
M07057,Mexico,Motozintla,59875,15.36499,-92.24819
M07058,Mexico,Nicolas Ruiz,3135,16.43799,-92.58486
M07059,Mexico,Ocosingo,146696,16.90797,-92.09624
M07060,Mexico,Ocotepec,9271,17.22462,-93.16459
M07061,Mexico,Ocozocoautla de Espinosa,65673,16.76326,-93.37516
M07062,Mexico,Ostuacan,17026,17.40628,-93.33683
M07063,Mexico,Osumacinta,3132,16.94103,-93.09322
M07064,Mexico,Oxchuc,37887,16.78686,-92.34347
M07065,Mexico,Palenque,85464,17.50989,-91.98235
M07066,Mexico,Pantelho,16262,17.0063,-92.46958
M07067,Mexico,Pantepec,8566,17.18851,-93.05016
M07068,Mexico,Pichucalco,29357,17.50933,-93.11849
M07069,Mexico,Pijijiapan,46949,15.68747,-93.20933
M07070,Mexico,El Porvenir,11641,15.45638,-92.2807
M07071,Mexico,Villa Comaltitlan,26706,15.21472,-92.57514
M07072,Mexico,Pueblo Nuevo Solistahuacan,24405,17.15991,-92.89932
M07073,Mexico,Rayon,6870,17.20156,-93.01183
M07074,Mexico,Reforma,34809,17.86459,-93.14655
M07075,Mexico,Las Rosas,21100,16.36327,-92.37096
M07076,Mexico,Sabanilla,21156,17.28406,-92.55097
M07077,Mexico,Salto de Agua,49300,17.55628,-92.33403
M07078,Mexico,San Cristobal de las Casas,132421,16.73743,-92.63847
M07079,Mexico,San Fernando,26436,16.87158,-93.2071
M07080,Mexico,Siltepec,32457,15.55775,-92.32264
M07081,Mexico,Simojovel,31615,17.14074,-92.71432
M07082,Mexico,Sitala,7987,17.02491,-92.30791
M07083,Mexico,Socoltenango,15171,16.24384,-92.3507
M07084,Mexico,Solosuchiapa,7784,17.42905,-93.0296
M07085,Mexico,Soyalo,7767,16.89103,-92.92487
M07086,Mexico,Suchiapa,15890,16.6302,-93.09182
M07087,Mexico,Suchiate,30251,14.68002,-92.15152
M07088,Mexico,Sunuapa,1936,17.48961,-93.24322
M07089,Mexico,Tapachula,271674,14.9089,-92.26069
M07090,Mexico,Tapalapa,3639,17.19073,-93.10516
M07091,Mexico,Tapilula,10349,17.24934,-93.01682
M07092,Mexico,Tecpatan,38383,17.13685,-93.31127
M07093,Mexico,Tenejapa,33161,16.81797,-92.50736
M07094,Mexico,Teopisca,26996,16.54021,-92.47375
M07096,Mexico,Tila,58153,17.30101,-92.4257
M07097,Mexico,Tonala,78438,16.08717,-93.75517
M07098,Mexico,Totolapa,5513,16.5452,-92.68125
M07099,Mexico,La Trinitaria,59686,16.11857,-92.05179
M07100,Mexico,Tumbala,26866,17.27851,-92.31681
M07101,Mexico,Tuxtla Gutierrez,434143,16.75353,-93.11682
M07102,Mexico,Tuxtla Chico,33467,14.93973,-92.16819
M07103,Mexico,Tuzantan,23180,15.14666,-92.42236
M07104,Mexico,Tzimol,11925,16.18828,-92.19707
M07105,Mexico,Union Juarez,13934,15.06333,-92.08069
M07106,Mexico,Venustiano Carranza,52833,16.33883,-92.56403
M07107,Mexico,Villa Corzo,68685,16.18606,-93.26877
M07108,Mexico,Villaflores,85957,16.23439,-93.26683
M07109,Mexico,Yajalon,26044,17.1713,-92.33041
M07110,Mexico,San Lucas,5673,16.61243,-92.71821
M07111,Mexico,Zinacantan,29754,16.76047,-92.72237
M07112,Mexico,San Juan Cancuc,20688,16.89242,-92.37096
M07113,Mexico,Aldama,3635,16.91825,-92.6882
M07114,Mexico,Benemerito de las Americas,14436,16.51966,-90.65065
M07115,Mexico,Maravilla Tenejapa,10526,16.13967,-91.29567
M07116,Mexico,Marques de Comillas,8580,16.33577,-90.76426
M07117,Mexico,Montecristo de Guerrero,5086,15.6933,-92.61847
M07118,Mexico,San Andres Duraznal,3423,17.1313,-92.80432
M07119,Mexico,Santiago el Pinar,2174,16.94047,-92.71458
M08001,Mexico,Ahumada,11901,30.61879,-106.51278
M08002,Mexico,Aldama,19378,28.83885,-105.91164
M08003,Mexico,Allende,8561,26.94003,-105.39578
M08004,Mexico,Aquiles Serdan,5327,28.59414,-105.88831
M08005,Mexico,Ascension,21939,31.09294,-107.99699
M08006,Mexico,Bachiniva,6403,28.76885,-107.25417
M08007,Mexico,Balleza,16770,26.95419,-106.34664
M08008,Mexico,Batopilas,12545,27.02697,-107.74001
M08009,Mexico,Bocoyna,27907,27.84055,-107.58974
M08010,Mexico,Buenaventura,20056,29.84381,-107.47251
M08011,Mexico,Camargo,45852,27.68722,-105.173
M08012,Mexico,Carichi,7760,27.91721,-107.05749
M08013,Mexico,Casas Grandes,10004,30.37546,-107.94893
M08014,Mexico,Coronado,2205,26.73754,-105.15883
M08015,Mexico,Coyame del Sotol,1708,29.46161,-105.09773
M08016,Mexico,La Cruz,3777,27.86416,-105.19689
M08017,Mexico,Cuauhtemoc,124378,28.40525,-106.86722
M08018,Mexico,Cusihuiriachi,5784,28.24137,-106.83722
M08019,Mexico,Chihuahua,671790,28.63553,-106.08942
M08020,Mexico,Chinipas,6768,27.39334,-108.5367
M08021,Mexico,Delicias,116426,28.19359,-105.47162
M08022,Mexico,Dr. Belisario Dominguez,3853,28.15526,-106.47748
M08023,Mexico,Galeana,3876,30.11297,-107.61669
M08024,Mexico,Santa Isabel,4759,28.34248,-106.36887
M08025,Mexico,Gomez Farias,8867,29.35715,-107.73836
M08026,Mexico,Gran Morelos,3875,28.24887,-106.51054
M08027,Mexico,Guachochi,40615,26.81975,-107.07055
M08028,Mexico,Guadalupe,10032,31.38988,-106.10193
M08029,Mexico,Guadalupe y Calvo,48355,26.09533,-106.96498
M08030,Mexico,Guazapares,8066,27.27556,-108.27836
M08031,Mexico,Guerrero,39109,28.54802,-107.48613
M08032,Mexico,Hidalgo del Parral,100821,26.93281,-105.66358
M08033,Mexico,Huejotitan,1169,27.05613,-106.1797
M08034,Mexico,Ignacio Zaragoza,7832,29.64354,-107.76448
M08035,Mexico,Janos,10214,30.88795,-108.1906
M08036,Mexico,Jimenez,38323,27.1303,-104.92383
M08037,Mexico,Juarez,1218817,31.73959,-106.4875
M08038,Mexico,Julimes,5165,28.42332,-105.43107
M08039,Mexico,Lopez,4080,27.00281,-105.03355
M08040,Mexico,Madera,34056,29.19022,-108.14198
M08041,Mexico,Maguarichi,1795,27.85833,-107.99447
M08042,Mexico,Manuel Benavides,1746,29.10746,-103.90686
M08043,Mexico,Matachi,3221,28.84273,-107.75447
M08044,Mexico,Matamoros,4429,26.76392,-105.58273
M08045,Mexico,Meoqui,40018,28.26804,-105.48274
M08046,Mexico,Morelos,9482,26.67114,-107.67806
M08047,Mexico,Moris,5219,28.14886,-108.52309
M08048,Mexico,Namiquipa,23643,29.2505,-107.40974
M08049,Mexico,Nonoava,2946,27.47111,-106.73499
M08050,Mexico,Nuevo Casas Grandes,54390,30.41351,-107.91309
M08051,Mexico,Ocampo,7276,28.19358,-108.36753
M08052,Mexico,Ojinaga,24307,29.56466,-104.41688
M08053,Mexico,Praxedis G. Guerrero,8905,31.37294,-106.00611
M08054,Mexico,Riva Palacio,10020,28.54608,-106.50221
M08055,Mexico,Rosales,14969,28.1872,-105.55496
M08056,Mexico,Rosario,2575,27.31946,-106.29636
M08057,Mexico,San Francisco de Borja,2331,27.90221,-106.68499
M08058,Mexico,San Francisco de Conchos,2843,27.58861,-105.33467
M08059,Mexico,San Francisco del Oro,6054,26.85948,-105.84802
M08060,Mexico,Santa Barbara,11597,26.80253,-105.8208
M08061,Mexico,Satevo,4962,27.95444,-106.10692
M08062,Mexico,Saucillo,30644,28.03249,-105.28968
M08063,Mexico,Temosachi,6989,28.95356,-107.83114
M08064,Mexico,El Tule,2177,27.05447,-106.26664
M08065,Mexico,Urique,17655,27.21279,-107.91446
M08066,Mexico,Uruachi,8282,27.86748,-108.21641
M08067,Mexico,Valle de Zaragoza,5309,27.45751,-105.81135
M09002,Mexico,Azcapotzalco,441008,19.4834,-99.18365
M09003,Mexico,Coyoacan,640423,19.35063,-99.16199
M09004,Mexico,Cuajimalpa de Morelos,151222,19.37507,-99.28504
M09005,Mexico,Gustavo A. Madero,1235542,19.48284,-99.11282
M09006,Mexico,Iztacalco,411321,19.39591,-99.09809
M09007,Mexico,Iztapalapa,1773343,19.35896,-99.09338
M09008,Mexico,La Magdalena Contreras,222050,19.33396,-99.21421
M09009,Mexico,Milpa Alta,96773,19.19286,-99.02338
M09010,Mexico,Alvaro Obregon,687020,19.40063,-99.20032
M09011,Mexico,Tlahuac,302790,19.3048,-99.05448
M09012,Mexico,Tlalpan,581781,19.30896,-99.22532
M09013,Mexico,Xochimilco,369787,19.27563,-99.13921
M09014,Mexico,Benito Juarez,360478,19.4023,-99.15865
M09015,Mexico,Cuauhtemoc,516255,19.44368,-99.14476
M09016,Mexico,Miguel Hidalgo,352640,19.4073,-99.19143
M09017,Mexico,Venustiano Carranza,462806,19.4173,-99.11421
M10001,Mexico,Canatlan,31291,24.5279,-104.77881
M10002,Mexico,Canelas,4298,25.12204,-106.54553
M10003,Mexico,Coneto de Comonfort,4554,24.98038,-104.76909
M10004,Mexico,Cuencame,32805,24.87039,-103.69628
M10005,Mexico,Durango,491436,24.02403,-104.6702
M10006,Mexico,General Simon Bolivar,10644,24.69123,-103.22822
M10007,Mexico,Gomez Palacio,273315,25.56147,-103.49878
M10008,Mexico,Guadalupe Victoria,32011,24.44651,-104.12268
M10009,Mexico,Guanacevi,10794,25.93201,-105.95413
M10010,Mexico,Hidalgo,4619,26.25144,-104.91327
M10011,Mexico,Inde,6011,25.91173,-105.22466
M10012,Mexico,Lerdo,112435,25.53647,-103.52489
M10013,Mexico,Mapimi,22367,25.83341,-103.84824
M10014,Mexico,Mezquital,27512,23.4735,-104.39603
M10015,Mexico,Nazas,12467,25.22787,-104.11436
M10016,Mexico,Nombre de Dios,18039,23.84404,-104.24129
M10017,Mexico,Ocampo,10156,26.44171,-105.50772
M10018,Mexico,El Oro,12247,25.94978,-105.36494
M10019,Mexico,Otaez,5093,24.69845,-105.99384
M10020,Mexico,Panuco de Coronado,12853,24.40097,-104.31936
M10021,Mexico,Peñon Blanco,10490,24.79122,-104.03379
M10022,Mexico,Poanas,24331,23.97514,-104.0449
M10023,Mexico,Pueblo Nuevo,45217,23.77876,-105.36077
M10024,Mexico,Rodeo,12497,25.18038,-104.55686
M10025,Mexico,San Bernardo,4147,25.99867,-105.52857
M10026,Mexico,San Dimas,21907,24.10319,-105.93134
M10027,Mexico,San Juan de Guadalupe,6548,24.63151,-102.78293
M10028,Mexico,San Juan del Rio,12290,24.77789,-104.45964
M10029,Mexico,San Luis del Cordero,2070,25.41843,-104.2788
M10030,Mexico,San Pedro del Gallo,1876,25.56675,-104.29325
M10031,Mexico,Santa Clara,6969,24.47569,-103.35767
M10032,Mexico,Santiago Papasquiaro,43517,25.04427,-105.41966
M10033,Mexico,Suchil,7331,23.62211,-103.92102
M10034,Mexico,Tamazula,27144,24.97037,-106.9661
M10035,Mexico,Tepehuanes,12937,25.3437,-105.72357
M10036,Mexico,Tlahualilo,19918,26.1109,-103.43851
